hour,baseline_MW,ev_MW,hvac_MW,total_MW
2050-04-18 08:00:00,2241.921,854.465,909.54,4005.926
2050-04-18 09:00:00,2287.547,1033.235,618.68,3939.462
2050-04-18 10:00:00,2300.817,1081.503,404.7,3787.02
2050-04-18 11:00:00,2301.654,1126.513,214.79,3642.957
2050-04-18 12:00:00,2305.033,1168.952,66.21,3540.195
2050-04-18 13:00:00,2305.305,1185.411,12.49,3503.207
2050-04-18 14:00:00,2333.61,1181.938,19.23,3534.778
2050-04-18 15:00:00,2380.749,1191.031,26.91,3598.69
2050-04-18 16:00:00,2485.328,1274.445,31.76,3791.534
2050-04-18 17:00:00,2607.94,1399.645,36.95,4044.535
2050-04-18 18:00:00,2687.497,1666.668,36.95,4391.116
2050-04-18 19:00:00,2776.784,1757.632,14.73,4549.146
2050-04-18 20:00:00,2829.567,1808.171,5.79,4643.528
2050-04-18 21:00:00,2625.419,1889.261,51.62,4566.301
2050-04-18 22:00:00,2430.564,1799.401,148.36,4378.325
2050-04-18 23:00:00,2213.944,1675.431,261.67,4151.045
2050-04-19 00:00:00,2028.918,1475.825,374.87,3879.613
2050-04-19 01:00:00,1927.625,1389.494,478.69,3795.809
2050-04-19 02:00:00,1868.784,1172.792,571.18,3612.755
2050-04-19 03:00:00,1843.281,1043.626,661.88,3548.787
2050-04-19 04:00:00,1865.26,916.354,749.13,3530.744
2050-04-19 05:00:00,1949.351,797.961,826.29,3573.601
2050-04-19 06:00:00,2085.446,724.083,895.0,3704.529
2050-04-19 07:00:00,2179.471,751.665,876.72,3807.856
2050-04-19 08:00:00,2241.921,854.465,676.55,3772.936
2050-04-19 09:00:00,2287.547,1033.235,400.98,3721.762
2050-04-19 10:00:00,2300.817,1081.503,222.15,3604.47
2050-04-19 11:00:00,2301.654,1126.513,74.86,3503.027
2050-04-19 12:00:00,2305.033,1168.952,11.76,3485.745
2050-04-19 13:00:00,2305.305,1185.411,20.06,3510.777
2050-04-19 14:00:00,2333.61,1181.938,33.12,3548.668
2050-04-19 15:00:00,2380.749,1191.031,60.78,3632.56
2050-04-19 16:00:00,2485.328,1274.445,180.19,3939.964
2050-04-19 17:00:00,2607.94,1399.645,250.74,4258.325
2050-04-19 18:00:00,2687.497,1666.668,276.51,4630.676
2050-04-19 19:00:00,2774.325,1757.632,126.09,4658.047
2050-04-19 20:00:00,2829.567,1808.171,25.94,4663.678
2050-04-19 21:00:00,2625.419,1889.261,11.68,4526.361
2050-04-19 22:00:00,2430.564,1799.401,5.62,4235.585
2050-04-19 23:00:00,2213.944,1675.431,26.36,3915.735
2050-04-20 00:00:00,2028.918,1475.825,89.58,3594.323
2050-04-20 01:00:00,1927.625,1389.494,188.38,3505.499
2050-04-20 02:00:00,1868.784,1172.792,293.15,3334.725
2050-04-20 03:00:00,1843.281,1043.626,396.19,3283.097
2050-04-20 04:00:00,1865.26,916.354,495.09,3276.704
2050-04-20 05:00:00,1949.351,797.961,587.49,3334.801
2050-04-20 06:00:00,2084.34,724.083,672.31,3480.733
2050-04-20 07:00:00,2179.471,751.665,657.62,3588.756
2050-04-20 08:00:00,2241.921,854.465,440.0,3536.386
2050-04-20 09:00:00,2287.547,1033.235,190.58,3511.362
2050-04-20 10:00:00,2300.817,1081.503,31.97,3414.29
2050-04-20 11:00:00,2301.654,1126.513,13.97,3442.137
2050-04-20 12:00:00,2305.033,1168.952,30.93,3504.915
2050-04-20 13:00:00,2305.305,1185.411,66.84,3557.557
2050-04-20 14:00:00,2333.61,1181.938,231.51,3747.058
2050-04-20 15:00:00,2380.749,1191.031,445.09,4016.87
2050-04-20 16:00:00,2485.328,1274.445,606.18,4365.954
2050-04-20 17:00:00,2607.94,1399.645,720.83,4728.415
2050-04-20 18:00:00,2687.497,1666.668,743.87,5098.036
2050-04-20 19:00:00,2772.046,1757.632,552.65,5082.328
2050-04-20 20:00:00,2829.567,1808.171,300.65,4938.388
2050-04-20 21:00:00,2625.419,1889.261,126.53,4641.211
2050-04-20 22:00:00,2430.564,1799.401,34.97,4264.935
2050-04-20 23:00:00,2213.944,1675.431,18.15,3907.525
2050-04-21 00:00:00,2028.918,1475.825,10.26,3515.003
2050-04-21 01:00:00,1927.625,1389.494,6.2,3323.319
2050-04-21 02:00:00,1868.784,1172.792,6.31,3047.885
2050-04-21 03:00:00,1843.281,1043.626,17.83,2904.737
2050-04-21 04:00:00,1865.26,916.354,49.84,2831.454
2050-04-21 05:00:00,1949.351,797.961,107.9,2855.211
2050-04-21 06:00:00,2083.369,724.083,174.45,2981.902
2050-04-21 07:00:00,2179.471,751.665,171.9,3103.036
2050-04-21 08:00:00,2241.921,854.465,83.68,3180.066
2050-04-21 09:00:00,2287.547,1033.235,14.72,3335.502
2050-04-21 10:00:00,2300.817,1081.503,26.97,3409.29
2050-04-21 11:00:00,2301.654,1126.513,76.85,3505.017
2050-04-21 12:00:00,2305.033,1168.952,260.73,3734.715
2050-04-21 13:00:00,2305.305,1185.411,421.02,3911.737
2050-04-21 14:00:00,2333.61,1181.938,570.23,4085.778
2050-04-21 15:00:00,2380.749,1191.031,666.38,4238.16
2050-04-21 16:00:00,2485.328,1274.445,724.52,4484.294
2050-04-21 17:00:00,2607.94,1399.645,733.1,4740.685
2050-04-21 18:00:00,2687.497,1666.668,654.56,5008.726
2050-04-21 19:00:00,2769.665,1757.632,418.74,4946.037
2050-04-21 20:00:00,2829.567,1808.171,165.66,4803.398
2050-04-21 21:00:00,2625.419,1889.261,61.54,4576.221
2050-04-21 22:00:00,2430.564,1799.401,23.16,4253.125
2050-04-21 23:00:00,2213.944,1675.431,13.48,3902.855
2050-04-22 00:00:00,2028.918,1475.825,7.46,3512.203
2050-04-22 01:00:00,1927.625,1389.494,5.32,3322.439
2050-04-22 02:00:00,1868.784,1172.792,7.65,3049.225
2050-04-22 03:00:00,1843.281,1043.626,22.21,2909.117
2050-04-22 04:00:00,1865.26,916.354,48.96,2830.574
2050-04-22 05:00:00,1949.351,797.961,87.83,2835.141
2050-04-22 06:00:00,2082.228,724.083,128.28,2934.591
2050-04-22 07:00:00,2179.471,751.665,145.88,3077.016
2050-04-22 08:00:00,2241.921,854.465,90.35,3186.736
2050-04-22 09:00:00,2287.547,1033.235,22.99,3343.772
2050-04-22 10:00:00,2300.817,1081.503,20.68,3403.0
2050-04-22 11:00:00,2301.654,1126.513,48.93,3477.097
2050-04-22 12:00:00,2305.033,1168.952,147.67,3621.655
2050-04-22 13:00:00,2305.305,1185.411,362.26,3852.977
2050-04-22 14:00:00,2333.61,1181.938,604.41,4119.958
2050-04-22 15:00:00,2380.749,1191.031,708.39,4280.17
2050-04-22 16:00:00,2485.328,1274.445,836.99,4596.764
2050-04-22 17:00:00,2607.94,1399.645,867.61,4875.195
2050-04-22 18:00:00,2687.497,1666.668,827.75,5181.916
2050-04-22 19:00:00,2767.212,1757.632,610.01,5134.853
2050-04-22 20:00:00,2829.567,1808.171,349.9,4987.638
2050-04-22 21:00:00,2625.419,1889.261,162.15,4676.831
2050-04-22 22:00:00,2430.564,1799.401,34.99,4264.955
2050-04-22 23:00:00,2213.944,1675.431,12.45,3901.825
2050-04-23 00:00:00,2028.918,1475.825,5.08,3509.823
2050-04-23 01:00:00,1927.625,1389.494,9.27,3326.389
2050-04-23 02:00:00,1868.784,1172.792,89.17,3130.745
2050-04-23 03:00:00,1843.281,1043.626,215.44,3102.347
2050-04-23 04:00:00,1865.26,916.354,344.16,3125.774
2050-04-23 05:00:00,1949.351,797.961,473.46,3220.771
2050-04-23 06:00:00,2081.317,724.083,592.5,3397.9
2050-04-23 07:00:00,2179.471,751.665,587.5,3518.636
2050-04-23 08:00:00,2241.921,854.465,419.5,3515.886
2050-04-23 09:00:00,2287.547,1033.235,213.47,3534.252
2050-04-23 10:00:00,2300.817,1081.503,64.36,3446.68
2050-04-23 11:00:00,2301.654,1126.513,14.56,3442.727
2050-04-23 12:00:00,2305.033,1168.952,30.36,3504.345
2050-04-23 13:00:00,2305.305,1185.411,43.14,3533.857
2050-04-23 14:00:00,2333.61,1181.938,123.76,3639.308
2050-04-23 15:00:00,2380.749,1191.031,279.83,3851.61
2050-04-23 16:00:00,2485.328,1274.445,504.85,4264.624
2050-04-23 17:00:00,2607.94,1399.645,540.48,4548.065
2050-04-23 18:00:00,2687.497,1666.668,556.82,4910.986
2050-04-23 19:00:00,2764.639,1757.632,355.08,4877.35
2050-04-23 20:00:00,2829.567,1808.171,99.6,4737.338
2050-04-23 21:00:00,2625.419,1889.261,26.81,4541.491
2050-04-23 22:00:00,2430.564,1799.401,11.72,4241.685
2050-04-23 23:00:00,2213.944,1675.431,5.57,3894.945
2050-04-24 00:00:00,2028.918,1475.825,21.1,3525.843
2050-04-24 01:00:00,1927.625,1389.494,94.75,3411.869
2050-04-24 02:00:00,1868.784,1172.792,201.61,3243.185
2050-04-24 03:00:00,1843.281,1043.626,309.38,3196.287
2050-04-24 04:00:00,1865.26,916.354,421.45,3203.064
2050-04-24 05:00:00,1949.351,797.961,530.17,3277.481
2050-04-24 06:00:00,2080.202,724.083,633.28,3437.565
2050-04-24 07:00:00,2179.471,751.665,606.89,3538.026
2050-04-24 08:00:00,2241.921,854.465,401.0,3497.386
2050-04-24 09:00:00,2287.547,1033.235,176.17,3496.952
2050-04-24 10:00:00,2300.817,1081.503,28.87,3411.19
2050-04-24 11:00:00,2301.654,1126.513,16.45,3444.617
2050-04-24 12:00:00,2305.033,1168.952,40.75,3514.735
2050-04-24 13:00:00,2305.305,1185.411,102.06,3592.777
2050-04-24 14:00:00,2333.61,1181.938,328.38,3843.928
2050-04-24 15:00:00,2380.749,1191.031,584.06,4155.84
2050-04-24 16:00:00,2485.328,1274.445,637.76,4397.534
2050-04-24 17:00:00,2607.94,1399.645,671.88,4679.465
2050-04-24 18:00:00,2687.497,1666.668,607.0,4961.166
2050-04-24 19:00:00,2762.446,1757.632,377.64,4897.717
2050-04-24 20:00:00,2829.567,1808.171,131.71,4769.448
2050-04-24 21:00:00,2625.419,1889.261,43.96,4558.641
2050-04-24 22:00:00,2430.564,1799.401,20.42,4250.385
2050-04-24 23:00:00,2213.944,1675.431,12.27,3901.645
2050-04-25 00:00:00,2028.918,1475.825,7.89,3512.633
2050-04-25 01:00:00,1927.625,1389.494,6.54,3323.659
2050-04-25 02:00:00,1868.784,1172.792,9.91,3051.485
2050-04-25 03:00:00,1843.281,1043.626,18.23,2905.137
2050-04-25 04:00:00,1865.26,916.354,30.2,2811.814
2050-04-25 05:00:00,1949.351,797.961,47.14,2794.451
2050-04-25 06:00:00,2079.294,724.083,73.61,2876.987
2050-04-25 07:00:00,2179.471,751.665,99.79,3030.926
2050-04-25 08:00:00,2241.921,854.465,84.11,3180.496
2050-04-25 09:00:00,2287.547,1033.235,45.61,3366.392
2050-04-25 10:00:00,2300.817,1081.503,39.58,3421.9
2050-04-25 11:00:00,2301.654,1126.513,42.45,3470.617
2050-04-25 12:00:00,2305.033,1168.952,46.84,3520.825
2050-04-25 13:00:00,2305.305,1185.411,59.06,3549.777
2050-04-25 14:00:00,2333.61,1181.938,64.95,3580.498
2050-04-25 15:00:00,2380.749,1191.031,71.39,3643.17
2050-04-25 16:00:00,2485.328,1274.445,82.26,3842.034
2050-04-25 17:00:00,2607.94,1399.645,100.28,4107.865
2050-04-25 18:00:00,2687.497,1666.668,104.93,4459.096
2050-04-25 19:00:00,2760.021,1757.632,169.25,4686.903
2050-04-25 20:00:00,2829.567,1808.171,217.64,4855.378
2050-04-25 21:00:00,2625.419,1889.261,233.42,4748.101
2050-04-25 22:00:00,2430.564,1799.401,248.57,4478.535
2050-04-25 23:00:00,2213.944,1675.431,252.28,4141.655
2050-04-26 00:00:00,2028.918,1475.825,260.89,3765.633
2050-04-26 01:00:00,1927.625,1389.494,268.32,3585.439
2050-04-26 02:00:00,1868.784,1172.792,264.67,3306.245
2050-04-26 03:00:00,1843.281,1043.626,278.87,3165.777
2050-04-26 04:00:00,1865.26,916.354,289.63,3071.244
2050-04-26 05:00:00,1949.351,797.961,296.67,3043.981
2050-04-26 06:00:00,2078.38,724.083,313.69,3116.153
2050-04-26 07:00:00,2179.471,751.665,289.69,3220.826
2050-04-26 08:00:00,2241.921,854.465,208.81,3305.196
2050-04-26 09:00:00,2287.547,1033.235,114.57,3435.352
2050-04-26 10:00:00,2300.817,1081.503,103.91,3486.23
2050-04-26 11:00:00,2301.654,1126.513,84.63,3512.797
2050-04-26 12:00:00,2305.033,1168.952,86.83,3560.815
2050-04-26 13:00:00,2305.305,1185.411,68.86,3559.577
2050-04-26 14:00:00,2333.61,1181.938,47.24,3562.788
2050-04-26 15:00:00,2380.749,1191.031,38.6,3610.38
2050-04-26 16:00:00,2485.328,1274.445,43.56,3803.334
2050-04-26 17:00:00,2607.94,1399.645,52.85,4060.435
2050-04-26 18:00:00,2687.497,1666.668,67.83,4421.996
2050-04-26 19:00:00,2757.742,1757.632,131.63,4647.004
2050-04-26 20:00:00,2829.567,1808.171,223.14,4860.878
2050-04-26 21:00:00,2625.419,1889.261,279.46,4794.141
2050-04-26 22:00:00,2430.564,1799.401,327.61,4557.575
2050-04-26 23:00:00,2213.944,1675.431,382.82,4272.195
2050-04-27 00:00:00,2028.918,1475.825,439.04,3943.783
2050-04-27 01:00:00,1927.625,1389.494,487.91,3805.029
2050-04-27 02:00:00,1868.784,1172.792,534.27,3575.845
2050-04-27 03:00:00,1843.281,1043.626,585.96,3472.867
2050-04-27 04:00:00,1865.26,916.354,619.4,3401.014
2050-04-27 05:00:00,1948.787,797.961,652.84,3399.588
2050-04-27 06:00:00,2077.892,724.083,685.42,3487.394
2050-04-27 07:00:00,2179.471,751.665,684.27,3615.406
2050-04-27 08:00:00,2241.921,854.465,598.19,3694.576
2050-04-27 09:00:00,2287.547,1033.235,391.45,3712.232
2050-04-27 10:00:00,2300.817,1081.503,212.82,3595.14
2050-04-27 11:00:00,2301.654,1126.513,74.33,3502.497
2050-04-27 12:00:00,2305.033,1168.952,28.77,3502.755
2050-04-27 13:00:00,2305.305,1185.411,36.61,3527.327
2050-04-27 14:00:00,2333.61,1181.938,48.81,3564.358
2050-04-27 15:00:00,2380.749,1191.031,108.37,3680.15
2050-04-27 16:00:00,2485.328,1274.445,171.17,3930.944
2050-04-27 17:00:00,2607.94,1399.645,242.9,4250.485
2050-04-27 18:00:00,2687.497,1666.668,224.05,4578.216
2050-04-27 19:00:00,2755.592,1757.632,60.94,4574.164
2050-04-27 20:00:00,2829.567,1808.171,9.06,4646.798
2050-04-27 21:00:00,2625.419,1889.261,8.87,4523.551
2050-04-27 22:00:00,2430.564,1799.401,120.19,4350.155
2050-04-27 23:00:00,2213.944,1675.431,306.38,4195.755
2050-04-28 00:00:00,2028.918,1475.825,491.06,3995.803
2050-04-28 01:00:00,1927.625,1389.494,645.95,3963.069
2050-04-28 02:00:00,1868.784,1172.792,782.5,3824.075
2050-04-28 03:00:00,1843.281,1043.626,902.6,3789.507
2050-04-28 04:00:00,1865.26,916.354,1013.79,3795.404
2050-04-28 05:00:00,1948.2,797.961,1103.54,3849.701
2050-04-28 06:00:00,2077.673,724.083,1182.75,3984.506
2050-04-28 07:00:00,2179.471,751.665,1124.0,4055.136
2050-04-28 08:00:00,2241.921,854.465,937.18,4033.566
2050-04-28 09:00:00,2287.547,1033.235,653.28,3974.062
2050-04-28 10:00:00,2300.817,1081.503,442.3,3824.62
2050-04-28 11:00:00,2301.654,1126.513,272.28,3700.447
2050-04-28 12:00:00,2305.033,1168.952,143.19,3617.175
2050-04-28 13:00:00,2305.305,1185.411,93.44,3584.157
2050-04-28 14:00:00,2333.61,1181.938,69.71,3585.258
2050-04-28 15:00:00,2380.749,1191.031,55.03,3626.81
2050-04-28 16:00:00,2485.328,1274.445,49.95,3809.724
2050-04-28 17:00:00,2607.94,1399.645,43.98,4051.565
2050-04-28 18:00:00,2687.497,1666.668,42.71,4396.876
2050-04-28 19:00:00,2753.366,1757.632,57.82,4568.817
2050-04-28 20:00:00,2829.567,1808.171,152.71,4790.448
2050-04-28 21:00:00,2625.419,1889.261,247.54,4762.221
2050-04-28 22:00:00,2430.564,1799.401,346.7,4576.665
2050-04-28 23:00:00,2213.944,1675.431,440.39,4329.765
2050-04-29 00:00:00,2028.918,1475.825,528.05,4032.793
2050-04-29 01:00:00,1927.625,1389.494,619.19,3936.309
2050-04-29 02:00:00,1868.784,1172.792,708.32,3749.895
2050-04-29 03:00:00,1843.281,1043.626,792.39,3679.297
2050-04-29 04:00:00,1865.26,916.354,870.56,3652.174
2050-04-29 05:00:00,1947.459,797.961,943.63,3689.05
2050-04-29 06:00:00,2077.388,724.083,1013.18,3814.651
2050-04-29 07:00:00,2179.471,751.665,936.57,3867.706
2050-04-29 08:00:00,2241.921,854.465,713.76,3810.146
2050-04-29 09:00:00,2287.547,1033.235,403.86,3724.642
2050-04-29 10:00:00,2300.817,1081.503,197.61,3579.93
2050-04-29 11:00:00,2301.654,1126.513,38.5,3466.667
2050-04-29 12:00:00,2305.033,1168.952,11.19,3485.175
2050-04-29 13:00:00,2305.305,1185.411,32.34,3523.057
2050-04-29 14:00:00,2333.61,1181.938,56.66,3572.208
2050-04-29 15:00:00,2380.749,1191.031,234.67,3806.45
2050-04-29 16:00:00,2485.328,1274.445,403.81,4163.584
2050-04-29 17:00:00,2607.94,1399.645,488.59,4496.175
2050-04-29 18:00:00,2687.497,1666.668,508.99,4863.156
2050-04-29 19:00:00,2751.471,1757.632,342.66,4851.762
2050-04-29 20:00:00,2827.931,1808.171,121.97,4758.072
2050-04-29 21:00:00,2625.419,1889.261,36.82,4551.501
2050-04-29 22:00:00,2430.564,1799.401,12.91,4242.875
2050-04-29 23:00:00,2213.944,1675.431,5.46,3894.835
2050-04-30 00:00:00,2028.918,1475.825,10.32,3515.063
2050-04-30 01:00:00,1927.625,1389.494,50.36,3367.479
2050-04-30 02:00:00,1868.784,1172.792,128.37,3169.945
2050-04-30 03:00:00,1843.281,1043.626,224.72,3111.627
2050-04-30 04:00:00,1865.26,916.354,301.61,3083.224
2050-04-30 05:00:00,1946.809,797.961,391.7,3136.47
2050-04-30 06:00:00,2077.247,724.083,483.49,3284.819
2050-04-30 07:00:00,2179.471,751.665,430.35,3361.486
2050-04-30 08:00:00,2241.921,854.465,244.07,3340.456
2050-04-30 09:00:00,2287.547,1033.235,53.47,3374.252
2050-04-30 10:00:00,2300.817,1081.503,14.95,3397.27
2050-04-30 11:00:00,2301.654,1126.513,41.43,3469.597
2050-04-30 12:00:00,2305.033,1168.952,162.85,3636.835
2050-04-30 13:00:00,2305.305,1185.411,389.57,3880.287
2050-04-30 14:00:00,2333.61,1181.938,578.62,4094.168
2050-04-30 15:00:00,2380.749,1191.031,825.87,4397.65
2050-04-30 16:00:00,2485.328,1274.445,1027.51,4787.284
2050-04-30 17:00:00,2607.94,1399.645,1152.25,5159.835
2050-04-30 18:00:00,2687.497,1666.668,1181.51,5535.676
2050-04-30 19:00:00,2749.569,1757.632,970.38,5477.58
2050-04-30 20:00:00,2827.473,1808.171,685.33,5320.974
2050-04-30 21:00:00,2625.419,1889.261,513.53,5028.211
2050-04-30 22:00:00,2430.564,1799.401,379.84,4609.805
2050-04-30 23:00:00,2213.944,1675.431,272.35,4161.725
2050-05-01 00:00:00,2028.918,1468.336,177.15,3674.404
2050-05-01 01:00:00,1927.625,1382.443,104.62,3414.688
2050-05-01 02:00:00,1868.784,1166.841,58.54,3094.164
2050-05-01 03:00:00,1843.281,1038.33,29.9,2911.511
2050-05-01 04:00:00,1865.26,911.704,14.59,2791.555
2050-05-01 05:00:00,1946.172,793.912,9.06,2749.143
2050-05-01 06:00:00,2077.046,720.409,6.57,2804.024
2050-05-01 07:00:00,2179.471,747.851,7.43,2934.752
2050-05-01 08:00:00,2241.921,850.129,29.91,3121.96
2050-05-01 09:00:00,2287.547,1027.992,191.0,3506.539
2050-05-01 10:00:00,2300.817,1076.015,502.32,3879.152
2050-05-01 11:00:00,2301.654,1120.797,840.31,4262.761
2050-05-01 12:00:00,2305.033,1163.02,1117.8,4585.853
2050-05-01 13:00:00,2305.305,1179.396,1285.05,4769.752
2050-05-01 14:00:00,2333.61,1175.94,1430.17,4939.72
2050-05-01 15:00:00,2380.749,1184.987,1555.95,5121.686
2050-05-01 16:00:00,2485.328,1267.979,1629.64,5382.947
2050-05-01 17:00:00,2607.94,1392.543,1626.1,5626.583
2050-05-01 18:00:00,2687.497,1658.211,1565.2,5910.908
2050-05-01 19:00:00,2747.564,1748.713,1334.58,5830.857
2050-05-01 20:00:00,2826.935,1798.996,1036.81,5662.741
2050-05-01 21:00:00,2625.419,1879.675,871.28,5376.374
2050-05-01 22:00:00,2430.564,1790.27,743.62,4964.454
2050-05-01 23:00:00,2213.944,1666.929,635.86,4516.734
2050-05-02 00:00:00,2028.918,1468.336,552.46,4049.714
2050-05-02 01:00:00,1927.625,1382.443,488.57,3798.638
2050-05-02 02:00:00,1868.784,1166.841,432.07,3467.694
2050-05-02 03:00:00,1843.281,1038.33,374.36,3255.971
2050-05-02 04:00:00,1865.26,911.704,331.06,3108.025
2050-05-02 05:00:00,1945.408,793.912,289.35,3028.67
2050-05-02 06:00:00,2076.875,720.409,251.33,3048.614
2050-05-02 07:00:00,2179.471,747.851,344.07,3271.392
2050-05-02 08:00:00,2241.921,850.129,588.39,3680.44
2050-05-02 09:00:00,2287.547,1027.992,907.02,4222.559
2050-05-02 10:00:00,2300.817,1076.015,1146.72,4523.552
2050-05-02 11:00:00,2301.654,1120.797,1388.16,4810.611
2050-05-02 12:00:00,2305.033,1163.02,1569.5,5037.553
2050-05-02 13:00:00,2305.305,1179.396,1719.75,5204.452
2050-05-02 14:00:00,2333.61,1175.94,1851.1,5360.65
2050-05-02 15:00:00,2380.749,1184.987,1946.05,5511.786
2050-05-02 16:00:00,2485.328,1267.979,1954.49,5707.797
2050-05-02 17:00:00,2607.94,1392.543,1743.65,5744.133
2050-05-02 18:00:00,2687.497,1658.211,1624.49,5970.198
2050-05-02 19:00:00,2745.667,1748.713,1365.14,5859.52
2050-05-02 20:00:00,2826.213,1798.996,1130.24,5755.449
2050-05-02 21:00:00,2625.419,1879.675,977.3,5482.394
2050-05-02 22:00:00,2430.564,1790.27,851.3,5072.134
2050-05-02 23:00:00,2213.944,1666.929,752.53,4633.404
2050-05-03 00:00:00,2028.918,1468.336,667.64,4164.894
2050-05-03 01:00:00,1927.625,1382.443,600.42,3910.488
2050-05-03 02:00:00,1868.784,1166.841,550.58,3586.204
2050-05-03 03:00:00,1843.281,1038.33,503.18,3384.791
2050-05-03 04:00:00,1865.26,911.704,462.33,3239.295
2050-05-03 05:00:00,1944.65,793.912,435.49,3174.052
2050-05-03 06:00:00,2076.822,720.409,401.01,3198.24
2050-05-03 07:00:00,2179.471,747.851,447.25,3374.572
2050-05-03 08:00:00,2241.921,850.129,566.96,3659.01
2050-05-03 09:00:00,2287.547,1027.992,705.75,4021.289
2050-05-03 10:00:00,2300.817,1076.015,744.74,4121.572
2050-05-03 11:00:00,2301.654,1120.797,800.73,4223.181
2050-05-03 12:00:00,2305.033,1163.02,983.37,4451.423
2050-05-03 13:00:00,2305.305,1179.396,1106.05,4590.752
2050-05-03 14:00:00,2333.61,1175.94,1209.92,4719.47
2050-05-03 15:00:00,2380.749,1184.987,1215.7,4781.436
2050-05-03 16:00:00,2485.328,1267.979,1406.29,5159.597
2050-05-03 17:00:00,2607.94,1392.543,1374.45,5374.933
2050-05-03 18:00:00,2687.497,1658.211,1353.92,5699.628
2050-05-03 19:00:00,2743.86,1748.713,1152.4,5644.973
2050-05-03 20:00:00,2825.667,1798.996,953.03,5577.692
2050-05-03 21:00:00,2625.419,1879.675,797.28,5302.374
2050-05-03 22:00:00,2430.564,1790.27,656.32,4877.154
2050-05-03 23:00:00,2213.944,1666.929,535.53,4416.404
2050-05-04 00:00:00,2028.918,1468.336,382.32,3879.574
2050-05-04 01:00:00,1927.625,1382.443,285.14,3595.208
2050-05-04 02:00:00,1868.784,1166.841,194.07,3229.694
2050-05-04 03:00:00,1843.281,1038.33,117.74,2999.351
2050-05-04 04:00:00,1865.26,911.704,61.63,2838.595
2050-05-04 05:00:00,1943.913,793.912,44.26,2782.085
2050-05-04 06:00:00,2076.768,720.409,23.77,2820.947
2050-05-04 07:00:00,2179.471,747.851,36.5,2963.822
2050-05-04 08:00:00,2241.921,850.129,171.04,3263.09
2050-05-04 09:00:00,2287.547,1027.992,520.85,3836.389
2050-05-04 10:00:00,2300.817,1076.015,831.34,4208.172
2050-05-04 11:00:00,2301.654,1120.797,1128.93,4551.381
2050-05-04 12:00:00,2305.033,1163.02,1344.3,4812.353
2050-05-04 13:00:00,2305.305,1179.396,1475.55,4960.252
2050-05-04 14:00:00,2333.61,1175.94,1603.56,5113.11
2050-05-04 15:00:00,2380.749,1184.987,1700.48,5266.216
2050-05-04 16:00:00,2485.328,1267.979,1736.12,5489.427
2050-05-04 17:00:00,2607.94,1392.543,1532.31,5532.793
2050-05-04 18:00:00,2687.497,1658.211,1438.24,5783.948
2050-05-04 19:00:00,2741.961,1748.713,1203.04,5693.714
2050-05-04 20:00:00,2825.006,1798.996,930.37,5554.372
2050-05-04 21:00:00,2625.419,1879.675,720.12,5225.214
2050-05-04 22:00:00,2430.564,1790.27,527.89,4748.724
2050-05-04 23:00:00,2213.944,1666.929,333.11,4213.984
2050-05-05 00:00:00,2028.918,1468.336,175.23,3672.484
2050-05-05 01:00:00,1927.625,1382.443,76.11,3386.178
2050-05-05 02:00:00,1868.784,1166.841,29.59,3065.214
2050-05-05 03:00:00,1843.281,1038.33,12.54,2894.151
2050-05-05 04:00:00,1865.26,911.704,6.97,2783.935
2050-05-05 05:00:00,1943.241,793.912,6.14,2743.292
2050-05-05 06:00:00,2076.716,720.409,19.87,2816.994
2050-05-05 07:00:00,2179.471,747.851,12.43,2939.752
2050-05-05 08:00:00,2241.921,850.129,12.2,3104.25
2050-05-05 09:00:00,2287.547,1027.992,79.85,3395.389
